-0.0390625,-0.00390625,0,0,0.111905819361489,0,5.125,-23.5625,56.375,164.199787543494,13.0169705104562,110.464971093963
0.015625,0.01953125,-0.0078125,0,0.111905819361489,0,5.5625,-25.4375,56.875,164.199787543494,13.0169705104562,110.464971093963
0.015625,0.01953125,-0.0078125,0,0.111905819361489,0,5.5625,-25.4375,56.875,164.199787543494,13.0169705104562,110.464971093963
0.015625,0.01953125,0.03125,-0.111905819361489,0.111905819361489,0,4.3125,-23.8125,55.5,164.483432151819,1.05317596891679,112.159207919599
0.015625,-0.01953125,0.03125,0.111905819361489,0,-0.111905819361489,4.625,-23.5625,54.6875,164.485435227408,1.03781037525403,112.161319997156
-0.0234375,-0.01953125,-0.0078125,-0.223811638722978,0,0,4.625,-23.5625,54.6875,164.483563159885,1.02819050607638,112.162613444189
0.015625,-0.01953125,-0.0078125,-0.223811638722978,0,0.111905819361489,4.25,-23.625,56.25,164.486041339387,1.01200722975745,112.158978325541
0.015625,0.01953125,-0.0078125,-0.111905819361489,0.223811638722978,-0.335717458084467,4.625,-23.375,55.375,164.489915871257,1.00626151846081,112.159795710357
0.015625,0.01953125,0.03125,0,0.223811638722978,-0.111905819361489,4.5,-24.625,56.75,164.488043621094,0.996641876720871,112.161089260544
0.015625,-0.01953125,0.03125,0.111905819361489,0,-0.111905819361489,4.5625,-23.625,56.1875,164.495792230167,0.985149974602095,112.162722427856
0.015625,-0.01953125,-0.0078125,0.111905819361489,0.111905819361489,-0.223811638722978,5.1875,-23.5,54.625,164.493919468492,0.975530264085225,112.164015827971
0.015625,-0.01953125,-0.0078125,0.111905819361489,0.111905819361489,-0.111905819361489,4.9375,-23.125,54.625,164.495920425564,0.96016436484024,112.166125089189
0.015625,0.01953125,-0.015625,-0.335717458084467,-0.223811638722978,-0.223811638722978,4.9375,-23.125,54.625,164.499794301012,0.954417991775883,112.166940261672
0.015625,-0.01953125,-0.015625,-0.335717458084467,0.447623277445956,0,4.875,-23.75,55.5,164.49792082188,0.944798285036148,112.168233818972
-0.0234375,0.01953125,-0.015625,-0.223811638722978,0.335717458084467,-0.335717458084467,4.875,-23.5,55.75,164.506147408923,0.932491231242971,112.164115266264
0.015625,-0.01953125,-0.015625,0.111905819361489,0,-0.111905819361489,5.4375,-23.625,55.0625,164.503460270941,0.922391844927192,112.16153482853
0.015625,-0.01953125,0.0234375,0.111905819361489,-0.223811638722978,-0.335717458084467,4.9375,-22.4375,55.1875,164.508147530296,0.917125213732042,112.166222087886
-0.0234375,-0.01953125,-0.015625,-0.111905819361489,0.111905819361489,0,4.625,-24,54.8125,164.506273716826,0.907505668695072,112.167515520775
0.015625,-0.01953125,-0.015625,0.223811638722978,-0.223811638722978,-0.111905819361489,5.75,-23.375,54.25,164.504399697021,0.897886196204087,112.168809260812
-0.0234375,0.01953125,-0.015625,0.111905819361489,0.111905819361489,-0.111905819361489,5.75,-23.375,54.25,164.502525470807,0.88826679641691,112.170103308044
0.015625,0.01953125,0.0234375,0.111905819361489,-0.223811638722978,0.111905819361489,4.625,-23.375,55.375,164.506398541365,0.882520006554288,112.170915709573
